Date of Bleed,Tag trimmed,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),0,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),0
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
7/23/15,16402,12/28/14,11.48,2.7,8.17,0.38,,8.76,13.1,39.2,44.7,15,33.4,17.9,1546,4.5,no note
7/23/15,17253,4/18/15,11.02,2.45,8.05,0.34,,8.73,13.2,39.2,44.9,15.1,33.7,18.3,567,4.9,no note
7/23/15,17254,4/18/15,12.62,3.01,9.24,0.34,,9.84,15,44.1,44.8,15.2,34,18.3,1076,4.3,no note
7/23/15,17500,6/10/15,8.98,2.09,6.7,0.16,,9.36,13.7,42.1,45,14.6,32.5,23.8,850,4.4,no note
7/23/15,17502,6/10/15,11.48,3.91,5.89,1.53,,9.23,11.3,40.3,43.7,12.2,28,31.7,1474,6.9,no note
7/23/15,17538,6/20/15,7.98,1.22,6.2,0.5,,8.34,13.6,48.2,57.8,16.3,28.2,23.9,816,4.7,no note
7/23/15,17539,6/20/15,5.82,0.81,4.63,0.37,,9.79,15,48.4,49.4,15.3,31,19.9,966,4.5,no note
7/23/15,17541,6/21/15,8.16,1.28,6.49,0.34,,9.33,13.9,42.8,45.9,14.9,32.5,21.5,714,4.2,no note
7/23/15,17542,6/21/15,7.06,1.53,5.12,0.4,,9.83,14.7,45.4,46.2,15,32.4,20,950,4.3,no note
7/23/15,17551,6/22/15,7.02,1.33,5.41,0.21,,8.88,12.7,41.1,46.3,14.3,30.9,22.5,692,4.4,no note
7/23/15,AL2-F000095,-,7.02,1.33,5.25,0.33,,9.23,13.3,37.8,40.9,14.4,35.2,17.7,1008,5.5,no note
7/23/15,AL2-F000096,-,9.94,2.05,7.45,0.39,,9.73,13.8,41.5,42.7,14.2,33.3,19.3,1105,4.6,no note
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
7/27/15,17510,6/14/15,6.16,0.84,5.01,0.29,,8.68,13.2,40.9,47.1,15.2,32.3,20.1,674,4.3,no note
7/27/15,17613,6/24/15,11.14,1.75,8.97,0.4,,9.1,13.4,43.3,47.6,14.7,30.9,20.3,749,5,no note
7/27/15,17614,6/24/15,1.72,0.4,1.11,0.21,,6.42,11.5,39.5,61.5,17.9,29.1,23.4,592,5.8,no note
7/27/15,17615,6/24/15,9.08,2.01,6.7,0.3,,10.1,12.6,50,49.5,12.5,25.2,21.5,1091,4.5,no note
7/27/15,17616,6/24/15,11.82,2.44,8.52,0.49,,9.07,13.3,43.4,47.8,14.7,30.6,21.1,517,4.6,no note
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
7/29/15,17643-0-TX2,6/18/15,1.76,0.97,0.62,0.15,,9.6,13.6,41.2,42.9,14.2,33,20.6,594,5.7,Secondary Transplants
7/29/15,17644-0-TX2,6/18/15,3.32,1.49,1.41,0.38,,9.25,13.5,39.6,42.8,14.6,34.1,20.6,461,5.5,Secondary Transplants
7/29/15,17645-0-TX2,6/18/15,4.04,2.02,1.73,0.18,,9.25,13.2,39.4,42.6,14.3,33.5,21.2,589,5.5,Secondary Transplants
7/29/15,17646-0-TX2,6/18/15,3.72,1.7,1.66,0.22,,8.43,12.2,37.3,44.3,14.5,32.7,21.8,332,5.8,Secondary Transplants
7/29/15,17647-0-TX2,6/18/15,3.62,1.55,1.53,0.23,,7.92,11.1,33.3,42,14,33.3,20.2,495,5.5,Secondary Transplants
7/29/15,17648-0-TX2,6/18/15,4.36,2.72,1.3,0.25,,7.89,11.6,34.8,44.1,14.7,33.3,22.3,482,5.9,Secondary Transplants
7/29/15,17649-0-TX2,6/18/15,3.56,1.78,1.43,0.21,,7.69,12.3,32.8,42.6,16,37.5,20.4,353,5.9,Secondary Transplants
7/29/15,17650-0-TX2,6/18/15,2.98,1.36,1.38,0.16,,7.65,11.4,33.1,43.3,14.9,34.4,20.4,301,5.5,Secondary Transplants
7/29/15,17651-0-TX2,6/18/15,1.78,0.66,0.93,0.12,,8.86,12.6,38.8,43.8,14.2,32.5,22.9,281,6.6,Secondary Transplants
7/29/15,17652-0-TX2,6/18/15,1.78,0.45,1.09,0.16,,8.18,11.6,36.9,45.1,14.2,31.4,22.9,246,6.6,Secondary Transplants
7/29/15,17653-0-TX2,6/18/15,3.34,1.01,2.04,0.19,,8.44,11.9,36.9,43.7,14.1,32.2,21.8,267,6,Secondary Transplants
7/29/15,17654-0-TX2,6/18/15,4.12,1.96,1.87,0.27,,9.38,13.2,39.5,42.1,14.1,33.4,22,562,5.4,Secondary Transplants
7/29/15,17655-0-TX2,6/18/15,1.76,0.46,1.11,0.12,,6.96,9.7,30.8,44.2,13.9,31.5,24.8,260,6.1,Secondary Transplants
7/29/15,17656-0-TX2,6/18/15,1.72,0.52,1.03,0.13,,7.93,11.1,35.8,45.1,14,31,23.5,329,6.1,Secondary Transplants
7/29/15,17657-0-TX2,6/18/15,2.74,0.92,1.63,0.18,,8.64,12.5,41.3,47.8,14.5,30.3,22.7,299,6,Secondary Transplants
7/29/15,17658-0-TX2,6/18/15,2.56,0.93,1.32,0.2,,7.5,11.3,32,42.7,15.1,35.3,23.1,329,5.9,Secondary Transplants
7/29/15,17659-0-TX2,6/18/15,2.56,0.68,1.56,0.15,,7.88,11.7,36.4,46.2,14.8,32.1,24.1,382,6,Secondary Transplants
7/29/15,17660-0-TX2,6/18/15,1.64,0.3,1.15,0.16,,8.49,10.5,38.8,45.7,12.4,27.1,23.1,341,6.7,Secondary Transplants
7/29/15,17661-0-TX2,6/18/15,4.62,1.97,2.22,0.21,,8.9,13.2,38.8,43.6,14.8,34,21.6,554,5.5,Secondary Transplants
7/29/15,17662-0-TX2,6/18/15,3.04,1.49,1.39,0.16,,9.28,13.3,40.6,43.7,14.3,32.8,23.1,423,5.6,Secondary Transplants
7/29/15,17663-0-TX2,6/18/15,5.02,2.52,2.19,0.16,,8.54,11.3,36.7,43,13.2,30.8,21.2,410,5.6,Secondary Transplants
7/29/15,17664-0-TX2,6/18/15,5.1,2.39,2.46,0.24,,8.78,12.5,38.8,44.2,14.2,32.2,21.4,591,5.1,Secondary Transplants
7/29/15,17665-0-TX2,6/18/15,5.44,2.44,2.41,0.27,,9.31,13.3,39.4,42.3,14.3,33.8,20.8,803,4.9,Secondary Transplants
7/29/15,17666-0-TX2,6/18/15,2.54,0.92,1.4,0.14,,21.18,10.2,92.1,43.5,4.8,11.1,32,,6.1,Secondary Transplants
7/29/15,17667-0-TX2,6/18/15,4.64,1.85,2.4,0.38,,9.33,12.8,39.7,42.5,13.7,32.2,21.2,663,5.4,4-week bleed
7/29/15,17668-0-TX2,6/18/15,4.04,1.47,2.21,0.2,,8.67,12.1,39.7,45.8,14,30.5,23.4,490,5.8,4-week bleed
7/29/15,17669-0-TX2,6/18/15,3,1.24,1.59,0.17,,8.91,12.4,38.9,43.7,13.9,31.9,22.5,537,5.4,4-week bleed
7/29/15,17670-0-TX2,6/18/15,1.5,0.31,1.01,0.12,,5.75,7.7,23.9,41.6,13.4,32.2,20.2,192,5.4,4-week bleed
7/29/15,17671-0-TX2,6/18/15,2.04,0.75,1.11,0.17,,9.43,13.7,41.4,43.9,14.5,33.1,22.9,427,5.9,4-week bleed
7/29/15,17672-0-TX2,6/18/15,1.56,0.44,0.9,0.17,,7.29,10.2,32.3,44.3,14,31.6,22.7,231,6,4-week bleed
7/29/15,17673-0-TX2,6/18/15,2.78,1.49,1.18,0.1,,9.06,12.9,41,45.2,14.2,31.5,22.7,229,5.9,4-week bleed
7/29/15,17674-0-TX2,6/18/15,2.38,0.64,1.55,0.18,,16.71,11.7,77.7,46.5,7,15.1,30.2,,6.8,4-week bleed
7/29/15,17675-0-TX2,6/18/15,5.64,2.29,2.89,0.46,,10.24,12.7,42.8,41.8,12.4,29.7,22.2,515,5.8,4-week bleed
7/29/15,17676-0-TX2,6/18/15,2.96,1.11,1.67,0.08,,8.89,11.5,37,41.6,12.9,31.1,20.8,623,5.5,4-week bleed
7/29/15,17677-0-TX2,6/18/15,2.52,0.92,1.42,0.13,,9.09,11.6,38.3,42.1,12.8,30.3,20.6,611,5.5,4-week bleed
7/29/15,17678-0-TX2,6/18/15,2.6,0.94,1.44,0.14,,9.18,12.4,38.2,41.6,13.5,32.5,20.4,601,4.9,4-week bleed
7/29/15,17679-0-TX2,6/18/15,1.86,0.3,1.38,0.14,,9.08,12.5,39,43,13.8,32.1,21,601,5.1,4-week bleed
7/29/15,17680-0-TX2,6/18/15,3.46,1.4,1.85,0.2,,9.93,13.1,41.3,41.6,13.2,31.7,21.4,539,4.8,4-week bleed
7/29/15,17681-0-TX2,6/18/15,3.24,1.34,1.7,0.09,,8.08,11.8,34.7,42.9,14.6,34,21.4,320,5.6,4-week bleed
7/29/15,17682-0-TX2,6/18/15,3.74,1.99,1.6,0.13,,9.28,12.8,39.3,42.4,13.8,32.6,21,592,5,4-week bleed
7/29/15,Control-0-TX2,-,9.24,2.04,6.86,0.28,,10.55,13.7,41.6,39.4,13,32.9,19.4,923,4.7,4-week bleed
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),Notes
7/31/15,17683-0-TX3,6/18/15,1.76,0.81,0.84,0.06,,5.49,8.5,23.9,43.6,15.5,35.6,24.8,398,5.9,Primary Transplants
7/31/15,17684-0-TX3,6/18/15,5.42,1.96,3.27,0.19,,8.76,12.4,37.9,43.3,14.2,32.7,23.1,662,5.6,Primary Transplants
7/31/15,17685-0-TX3,6/18/15,7,2.45,3.9,0.29,,9.67,12.8,42.2,43.6,13.2,30.3,24,395,5.3,Primary Transplants
7/31/15,17686-0-TX3,6/18/15,4.88,1.27,3.32,0.26,,9.6,13.8,43.7,45.5,14.4,31.6,24,646,5.3,Primary Transplants
7/31/15,17687-0-TX3,6/18/15,3.16,1.08,1.9,0.17,,9.23,13.2,40.3,43.7,14.3,32.8,21.2,545,5,Primary Transplants
7/31/15,17688-0-TX3,6/18/15,2.7,0.73,1.77,0.11,,6.96,8.9,30.5,43.8,12.8,29.2,20.7,140,6.8,Primary Transplants
7/31/15,17689-0-TX3,6/18/15,3.1,0.66,2.18,0.13,,6.96,10,30.3,43.5,14.4,33,20.8,296,5.5,Primary Transplants
7/31/15,17690-0-TX3,6/18/15,2.92,1.3,1.51,0.1,,10.13,12.9,45.7,45.1,12.7,28.2,23.8,658,5.5,Primary Transplants
7/31/15,17691-0-TX3,6/18/15,4.66,1.58,2.77,0.16,,19.45,12,85.6,44,6.2,14,25.4,719,6.7,Primary Transplants
7/31/15,17692-0-TX3,6/18/15,6.84,1.71,4.88,0.24,,9.62,13,44.3,46.1,13.5,29.3,21.8,805,5.1,Primary Transplants
7/31/15,17693-0-TX3,6/18/15,8.1,2.86,5,0.21,,9.62,13.5,40.9,42.5,14,33,22.2,869,5,4-week bleed
7/31/15,17694-0-TX3,6/18/15,5.22,1.63,3.26,0.25,,9.58,13.6,42.3,44.2,14.2,32.2,22.7,300,6.4,4-week bleed
7/31/15,17695-0-TX3,6/18/15,8.24,2.7,5.08,0.28,,8.97,12.9,40.8,45.5,14.4,31.6,20.7,554,5.3,4-week bleed
7/31/15,17696-0-TX3,6/18/15,2.96,1.01,1.71,0.14,,6.97,10.7,29.9,42.9,15.4,35.8,21.6,336,6.1,4-week bleed
7/31/15,17697-0-TX3,6/18/15,7.64,2.53,4.73,0.36,,10.3,14.7,45.6,44.3,14.3,32.2,20.5,675,5.4,4-week bleed
7/31/15,17698-0-TX3,6/18/15,3.38,1.23,1.97,0.17,,9.56,13.6,42.3,44.2,14.2,32.2,22.9,557,5.2,4-week bleed
7/31/15,17699-0-TX3,6/18/15,3.72,1.5,2.07,0.13,,9.17,13.1,41,44.7,14.3,32,21.6,582,5.1,4-week bleed
7/31/15,17700-0-TX3,6/18/15,6.04,2.14,3.42,0.28,,9.69,13.8,41,42.3,14.2,33.7,21.4,348,5.1,4-week bleed
7/31/15,Control 1-0-TX3,-,5.68,1.59,3.84,0.16,,7.56,10.3,29.9,39.5,13.6,34.4,17.3,490,5.5,4-week bleed
7/31/15,Control 2-0-TX3,-,7.32,3.12,3.96,0.07,,9.52,12.8,37.8,39.7,13.4,33.9,20.3,511,5.5,4-week bleed
7/31/15,Control 3-0-TX3,-,8.34,2.11,5.73,0.23,,9.31,12.4,36.8,39.5,13.3,33.7,19.8,731,5.3,4-week bleed
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
8/3/15,16402,12/28/14,5.54,1.18,3.92,0.2,,6.83,11,30.3,44.3,16.1,36.3,17.7,725,4.8,no note
8/3/15,17288,5/6/15,11.5,1.69,9.43,0.36,,9.97,13.9,41,41.1,13.9,33.9,18.5,969,4.4,no note
8/3/15,17289,5/6/15,9.44,1.84,7.21,0.26,,8.69,12.6,37.8,43.5,14.5,33.3,18.4,623,4.9,no note
8/3/15,17292,5/6/15,7.48,1.47,5.7,0.31,,9.9,14.5,48,48.5,14.6,30.2,21.2,916,4.2,no note
8/3/15,17538,6/20/15,8.08,1.16,6.69,0.23,,10.5,16.2,52.8,50.3,15.4,30.7,20.2,1073,5.1,no note
8/3/15,17539,6/20/15,8.82,1.57,6.69,0.55,,9.29,14.3,44.3,47.7,15.4,32.3,18.1,886,4.5,no note
8/3/15,17541,6/21/15,13.64,2.37,10.84,0.42,,9.42,14.1,41.7,44.3,15,33.8,19,715,4.1,no note
8/3/15,17551,6/22/15,10.84,1.83,8.51,0.49,,9.27,14.1,43.2,46.6,15.2,32.6,19.4,941,4.5,no note
8/3/15,17560,6/22/15,7.84,1.3,6.11,0.3,,8.11,12,37.3,46,14.8,32.2,18,452,4.6,no note
8/3/15,17564,6/20/15,8.06,1.11,6.73,0.21,,9.59,14,44.3,46.2,14.6,31.6,19.5,943,4.1,no note
8/3/15,17581,6/20/15,9.68,1.85,7.59,0.24,,9.69,13.9,41.3,42.6,14.3,33.7,17.9,881,4,no note
8/3/15,17640,6/27/15,8.28,1.36,6.53,0.38,,9.16,13.9,44,48,15.2,31.6,21.3,1021,4.3,no note
8/3/15,17641,6/27/15,10.98,2.26,8.07,0.52,,8.62,13,40.5,47,15.1,32.1,19.2,997,4.4,no note
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
8/5/15,16848,2/8/15,12.28,2.71,8.44,0.66,,11.39,16.3,50.2,44.1,14.3,32.5,19.2,903,5.3,no note
8/5/15,16895,2/19/15,11.24,3.27,7.61,0.35,,11.42,15.7,45.7,40,13.7,34.4,19.2,978,5,no note
8/5/15,16896,2/19/15,2.74,1.06,1.42,0.15,,9.03,14.6,47.1,52.2,16.2,31,22.8,521,6.1,no note
8/5/15,17302,5/7/15,8.9,2.34,6.1,0.43,,10.51,16.5,47.2,44.9,15.7,35,19.8,913,5,no note
8/5/15,17303,5/7/15,9.1,2.15,6.5,0.25,,8.83,14,39.2,44.4,15.9,35.7,20.5,724,5,no note
8/5/15,17304,5/7/15,15.4,3.97,10.64,0.67,,11.33,17.1,53.9,47.6,15.1,31.7,21.7,924,5.1,no note
8/5/15,17358,5/15/15,12.36,2.57,8.99,0.46,,10.49,16.4,51.8,49.4,15.6,31.7,20,1012,4.9,no note
8/5/15,17359,5/15/15,2.9,1.06,1.39,0.19,,6.28,11.9,37.7,60.1,18.9,31.6,19.1,650,5.6,no note
8/5/15,17363,5/13/15,10.28,1.41,8.3,0.5,,10.73,15.7,50.5,47.1,14.6,31.1,20.1,923,4.8,no note
8/5/15,17364,5/13/15,11.04,1.55,8.76,0.63,,11,16.8,52.2,47.5,15.3,32.2,19.4,1013,4.8,no note
8/5/15,17613,6/24/15,8.96,2.56,5.9,0.25,,18.22,12.8,88.7,48.7,7,14.4,23.8,1184,5.9,no note
8/5/15,17615,6/24/15,11.82,2.91,8.34,0.37,,8.36,13,40.9,48.9,15.6,31.8,21.7,548,4.8,no note
8/5/15,17616,6/24/15,10.38,2.17,7.68,0.5,,10.13,15.5,47.4,46.8,15.3,32.7,20.6,853,4.3,no note
8/5/15,17742,7/7/15,9.86,1.75,7.58,0.44,,8.65,13,39.7,45.9,15,32.7,21.5,847,4.4,no note
8/5/15,17743,7/7/15,3.9,0.87,2.88,0.13,,5.66,8.6,28.4,50.2,15.2,30.3,22,308,5.4,no note
8/5/15,17744,7/7/15,5.28,1.09,3.77,0.3,,7.75,11.8,35.7,46.1,15.2,33.1,20.6,327,4.9,no note
8/5/15,17301*,5/7/15,1.88,0.67,1.04,0.15,,6.76,12.6,41.4,61.3,18.6,30.4,22.5,135,6.8,no note
8/5/15,17614*,6/24/15,1.38,0.32,0.83,0.23,,7.25,13.4,47.1,65,18.5,28.5,28.7,318,5.6,no note
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
8/7/15,17742,7/7/15,6.96,1.47,5.17,0.31,,8.58,13.2,41.1,47.9,15.4,32.1,21.7,735,3.9,no note
8/7/15,17743,7/7/15,6.84,1.71,4.72,0.27,,8.54,13.2,41.1,48.1,15.5,32.1,20,721,4.7,no note
8/7/15,17744,7/7/15,3.74,0.7,2.89,0.1,,5.7,8.8,26.9,47.2,15.4,32.7,20.3,193,5,no note
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
8/10/15,17292,5/6/15,9.96,2.28,7.36,0.17,,8.05,12.3,39.2,48.7,15.3,31.4,22.9,653,5,no note
8/10/15,17345,5/4/15,12.22,2.01,9.72,0.48,,10.35,15.2,47.6,46,14.7,31.9,18.8,1126,4.1,no note
8/10/15,17365,5/13/15,9.86,1.85,7.71,0.27,,10.63,15.3,49.4,46.5,14.4,31,19,1125,4.4,no note
8/10/15,17366,5/13/15,9.08,1.53,7.16,0.36,,10.52,14.8,50.1,47.6,14.1,29.5,20.8,1195,4.5,no note
8/10/15,17367,5/13/15,11.74,1.96,9.18,0.4,,9.31,13.8,44.3,47.6,14.8,31.2,18.6,845,4.7,no note
8/10/15,17368,5/13/15,8.3,1.45,6.46,0.38,,9.55,14.5,49.3,51.6,15.2,29.4,23.1,884,4,no note
8/10/15,17376,5/17/15,8.7,1.52,6.75,0.36,,6.41,9.6,28.2,44,15,34,21.2,310,4.9,no note
8/10/15,17376,5/17/15,10.5,1.86,7.98,0.65,,10.35,15,45.3,43.8,14.5,33.1,18.8,959,4.6,no note
8/10/15,17548,6/22/15,5.86,0.95,4.48,0.32,,8.88,12.8,41.1,46.3,14.4,31.1,18.6,239,4.9,no note
8/10/15,17551,6/22/15,8.52,1.63,6.61,0.2,,8.54,12.8,38.9,45.5,15,32.9,18.9,704,4.7,no note
8/10/15,17738,7/7/15,9.06,1.57,7.08,0.4,,9.73,14.3,45,46.3,14.7,31.8,19.1,986,4.5,no note
8/10/15,17743,7/7/15,6.72,1.47,4.67,0.38,,7.44,11.2,37,49.7,15.1,30.3,19.5,658,4.8,no note
8/10/15,AL2-F000081,-,4.76,1.68,2.79,0.27,,9.93,13.7,39.8,40.1,13.8,34.4,18.5,1199,5.5,no note
8/10/15,AL2-F000083,-,7.74,1.16,6.2,0.31,,10.06,13.2,41.1,40.9,13.1,32.1,18.5,2109,5.4,no note
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
8/11/15,17187,4/10/15,7.36,1.5,5.14,0.52,,6.75,9.7,30,44.5,14.4,32.3,17.2,607,5.3,no note
8/11/15,17186,4/10/15,9.84,2.01,7.19,0.38,,16.81,12.8,72.3,43,7.6,17.7,23.6,1322,5.3,no note
8/11/15,17357,5/15/15,8.9,2.49,5.87,0.28,,8.69,12.8,41.3,47.5,14.7,31,18.2,740,5,no note
8/11/15,17358,5/15/15,8.06,1.12,6.46,0.3,,6.94,10.7,32.3,46.6,15.4,33.1,17.2,519,5,no note
8/11/15,17428,5/27/15,9.44,1.99,7.06,0.29,,7.48,11.2,33.7,45.1,15,33.2,17.4,367,5.2,no note
8/11/15,17430,5/27/15,13.64,3.11,10.15,0.37,,10.17,14.1,45.4,44.6,13.9,31.1,17.2,1081,4.4,no note
8/11/15,17432,5/25/15,6.64,1.09,5.1,0.29,,7.88,11.3,33.8,42.9,14.3,33.4,17.7,587,5,no note
8/11/15,17615,6/24/15,13.12,3.88,8.8,0.41,,9.47,13.7,43.7,46.1,14.5,31.4,19.1,1092,4.3,no note
8/11/15,17722,7/8/15,7.3,1.33,5.59,0.26,,6.75,10.6,33.9,50.2,15.7,31.3,18.8,589,5.1,no note
8/11/15,17724,7/8/15,7.54,1.28,5.95,0.29,,7.54,12.1,41.6,55.2,16,29.1,20.6,994,4.5,no note
8/11/15,17726,7/8/15,8.76,2.06,6.18,0.49,,8.34,13.3,44.6,53.5,15.9,29.8,19,1344,4.8,no note
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
8/13/15,17348,5/17/15,7.68,0.99,6.42,0.21,,7.22,10.9,35.4,49,15.1,30.8,29.4,423,4.7,no note
8/13/15,17349,5/17/15,12.42,1.83,10.14,0.45,,10.03,14.2,44.1,44,14.2,32.2,20.1,901,4.1,no note
8/13/15,17350,5/17/15,13.64,2.09,11.03,0.5,,9.56,13.8,40,41.8,14.4,34.5,20.2,916,4,no note
8/13/15,17351,5/17/15,8.5,1.76,6.45,0.23,,7.09,10.7,29.7,41.9,15.1,36,19.4,411,4.4,no note
8/13/15,17352,5/17/15,18.5,3.21,14.7,0.37,,9.83,14.6,41,41.7,14.9,35.6,18.4,815,4.5,no note
8/13/15,17353,5/17/15,14,2.56,10.86,0.51,,10.15,14.7,44.1,43.4,14.5,33.3,19.9,652,4.2,no note
8/13/15,17354,5/17/15,14.34,3.05,10.85,0.3,,9,11.4,38.8,43.1,12.7,29.4,28.5,,5.4,no note
8/13/15,17355,5/17/15,10.96,1.68,8.88,0.32,,9.19,13.8,41.3,44.9,15,33.4,21.1,746,4.5,no note
8/13/15,17542,6/21/15,6.8,1.29,5.2,0.21,,7.16,10.6,31.2,43.6,14.8,34,18,354,4.8,no note
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
8/14/15,16508,1/8/15,7.14,1.44,5.47,0.19,,10.03,13.8,43.2,43.1,13.8,31.9,19.1,1175,4.1,no note
8/14/15,16896,2/19/15,2.4,0.66,1.51,0.21,,7.77,12.9,46,59.2,16.6,28,25.9,574,5.4,no note
8/14/15,16963,3/2/15,9.52,3.73,5.46,0.26,,9.91,13.6,41.9,42.3,13.7,32.5,17.5,1534,4.2,no note
8/14/15,17015,3/5/15,6.02,0.93,4.93,0.14,,12.72,17,56.5,44.4,13.4,30.1,19.4,1107,4.2,no note
8/14/15,17109,3/26/15,14.96,6.27,8.06,0.57,,9.1,13.9,46,50.5,15.3,30.2,24.1,1397,4.3,no note
8/14/15,17186,4/10/15,10.58,2.58,7.63,0.36,,10.85,15.2,48.5,44.7,14,31.3,20.3,988,4.4,no note
8/14/15,17228,4/9/15,3.8,0.64,2.73,0.34,,7.91,10.7,36.1,45.7,13.5,29.6,22.3,383,5.9,no note
8/14/15,17291,5/6/15,7.44,1.49,5.52,0.43,,10.14,14.2,44.8,44.2,14,31.7,18.6,854,4.3,no note
8/14/15,17344,5/4/15,7.94,1.56,5.95,0.29,,8.65,12.4,37.5,43.3,14.3,33.1,18.5,546,4.5,no note
8/14/15,17345,5/4/15,9.16,2.72,5.91,0.32,,9.13,13.5,41.3,45.2,14.8,32.7,17.8,705,4.3,no note
8/14/15,17374,5/17/15,6.1,1.07,4.82,0.17,,7.35,11.4,33.8,46,15.5,33.7,17,259,5,no note
8/14/15,17379,5/17/15,5.44,0.91,4.23,0.2,,7.72,10.8,34.2,44.3,14,31.6,18.6,622,4.6,no note
8/14/15,17538,6/20/15,9.2,1.32,7.38,0.49,,9.55,14.3,46.2,48.4,15,31,19.1,851,4.4,no note
8/14/15,17547,6/22/15,7.7,3.84,3.6,0.24,,9.9,14.3,45.2,45.7,14.4,31.6,19.6,924,3.9,no note
8/14/15,17549,6/22/15,9.04,5.6,3.23,0.12,,9.08,13,42.2,46.5,14.3,30.8,20.2,882,4.4,no note
8/14/15,17551,6/22/15,6.4,3.98,2.31,0.06,,8.89,12.7,39.6,44.5,14.3,32.1,17.9,777,3.9,no note
8/14/15,17741,7/7/15,5.28,1.9,2.97,0.25,,7.62,11.5,34.9,45.8,15.1,33,18.5,675,4.4,no note
8/14/15,17742,7/7/15,4.32,0.77,3.28,0.19,,13.39,8.8,64.8,48.4,6.6,13.6,23.5,1352,4.8,no note
8/14/15,17743,7/7/15,6.46,1.46,4.74,0.24,,8.96,13.2,42,46.9,14.7,31.4,18.3,954,4.1,no note
8/14/15,17737,7/7/15,6.32,1.07,4.95,0.3,,9.65,14,43.6,45.2,14.5,32.1,19.1,708,4,no note
8/14/15,17301*,5/7/15,1.62,0.53,0.94,0.15,,7.58,14.3,52.2,68.8,18.9,27.4,25.3,187,6.2,no note
Date of Bleed,out,Date of Birth,WBC (K/ul),NE (K/ul),LY (K/ul),MO (K/ul),,RBC (M/ul),Hb (g/dL),HCT (%),MCV (fL),MCH (pg),MCHC (g/dL),RDW (%),PLT (K/ul),MPV (fL),no note
8/18/15,16402,12/28/14,2.92,0.36,2.42,0.08,,4.52,7.3,21.2,46.9,16.2,34.4,19.1,315,5.3,no note
8/18/15,16848,2/8/15,5.6,0.69,4.55,0.28,,7.16,10.5,31.5,44,14.7,33.3,18.2,415,4.8,no note
8/18/15,17358,5/15/15,8.82,1.33,7.16,0.27,,8.19,12.6,39.2,47.9,15.4,32.1,18.6,813,4.2,no note
8/18/15,17366,5/13/15,5.62,0.81,4.37,0.33,,6.98,10,31.3,44.9,14.3,31.9,18.3,505,4.6,no note
8/18/15,17367,5/13/15,7.12,0.75,6.07,0.25,,7.66,11.8,35.7,46.6,15.4,33.1,17.6,438,4.6,no note
